title,price,source
Chaise de bureau à roulette 360° | Fauteuil Ergonomique | Hauteur & dossier Ajustable/accoudoirs réglables | Charge max 150kg |Rose,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-a-roulette-360deg-fauteuil-ergo/f-117200101-nas1694499766658.html?idOffre=2877137883#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd614eada5b46b66c433cf607f71600daa719d6773f7b9525f557ef639b6b16b64a3e2b4359841853e400f61a32fa5aa1b830845f8114a51cdf47abd1d22b7ecb6f5ebf11bae60026a8d5303210c1503557db6518ea75b27c9662f6918e3040fe30
"SIHOO Doro C300 Chaise de Bureau Ergonomique avec Soutien Lombaire Dynamique,Accoudoirs et Dossier Réglables 3D Blanc",265.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/sihoo-doro-c300-chaise-de-bureau-ergonomique-avec/f-117200101-sih1693208857623.html?idOffre=4181183825#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd625fa7962c3eaa32aeeca01110fad2891fab14fafba2315b103b683d5a1e89372c167c377323fa65dfa47f24811b046d41a25710e1b6ecca209270f5104faef359bf15544216e82e493a17cc17ccd3e510aef2d895b2c97278b9ab9d20f3e2520
Chaise de bureau à roulette 360° | Fauteuil de bureau Ergonomique | Hauteur & dossier Ajustable / accoudoirs réglables | Charge max,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-a-roulette-360deg-fauteuil-de-b/f-117200101-big1692239315238.html#mpos=0|mp
"Frixovel Chaise Gaming, Siège de Bureau réglable, Fauteuil Gaming avec Repose-Pieds télescopique (Noir et Blanc)",59.99,https://www.cdiscount.com/informatique/gaming/frixovel-chaise-gaming-siege-de-bureau-reglable/f-107140313-fri1715781535146.html#mpos=0|mp
"Chaise de Bureau Ergonomique avec Appuie-tête, Support Lombaire Réglable, Fauteuil d'ordinateur Pivotant, Dossier Inclinable à 135°",99.0,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique/f-117200101-aaang21887.html#mpos=0|mp
Chaise de Bureau Ergonomique - RELAX4LIFE - Repose-Pieds Rétractable - Dossier Inclinable - Support Lombaire - Appui-Tête 2D - Gris,168.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique/f-117200101-aaaec66641.html#mpos=0|mp
"Fauteuil de bureau Ergonomique, avec 2D Accoudoirs et Appui-tête, Soutien Lombaire Dossier Règalable, 50 x 64 x (120-134)cm, Gris",59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-ergonomique-avec-2d-accoudoirs/f-117200101-big1696993159973.html#mpos=0|mp
[Bigzzia] Fauteuil de Bureau- Fauteuil gamer - Chaise Gaming Réglable Pivotant- avec coussin et dossier inclinable Blanc,59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/yeerun-fauteuil-gamer-chaise-gaming-siege-de/f-117200101-auc6438108907152.html#mpos=0|mp
"Chaise de gaming de bureau avec repose-pieds ergonomique, pivotant à 90 °, avec coussin lombaire & appuie-tête, réglable en hauteur",65.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-gaming-de-bureau-bigzzia-avec-repose/f-117200101-big1692094081307.html#mpos=0|mp
"SIHOOChaise de Bureau Ergonomique, Support Lombaire, Appui-Tête et Accoudoirs Réglables, Chaise de Bureau en Maille Respirante,",169.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/sihoochaise-de-bureau-ergonomique-support-lombair/f-117200101-sih0799947518197.html?idOffre=4181183821#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd686b678ade8fe17011b3d84d2be83adfabbc64f45cc02b57130fc4c02d804cca8aa32d49d1ba4f1428662cda619dd1b0a6758f6ab4e7cda42406b7fc1ffba63d33f98153b18f73f0170a8e81fb011e9629754acdb454183583589ec2003e12c4b
Sleivant Chaise Gaming - Siège Gaming avec Repose-Pied - Fauteuil Gaming avec Soutien Lombaire et Appui-tête(Noir et Gris),99.99,https://www.cdiscount.com/informatique/gaming/sleivant-chaise-gaming-siege-gaming-avec-repose/f-107140313-aaang93438.html?idOffre=4191656965#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd6cf40e57ad9dfbd3ffcfbdfa923d4a318900c6ef976583fdc8d4392f59e1f222a8ac9bb7c23c6f64704631074f53c67893a446c083c6b6473dfe9d97247e43c2027410aac4bc115fca050b4f56658b017bb2fe94a30ebee7207bd7144ed88e0fc
"Chaise de bureau, chaise de bureau ergonomique avec appui-tête réglable, accoudoirs et soutien lombaire- charge maximale de 150 kg",98.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau/f-117200101-aaaiy50257.html?idOffre=4009947246#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd607b9a4cdd57deb795e7c2eb1cfeea7e6042167f2a29ca0df42d7ae84d87a3ba09f790a42a7e8e8727ab6867c33b7ae663482e581d8d223e10d40adc9e0987ef0e24ee124c8782b51e822cdf036465663f4103de4bc15ff1d8ffd2172a2cc2971
"Chaise Gaming, Fauteuil de Bureau Ergonomique, Chaise Gamer Réglable, Support Lombaire Massage, Appui-tête, Repose-pied",109.99,https://www.cdiscount.com/informatique/gaming/chaise-gaming-fauteuil-de-bureau-ergonomique-cha/f-107140313-pul1732084578322.html#mpos=0|mp
"Chaise de Bureau - Rattantree Ergonomique Siègee - avec 2D Accoudoirs, Hauteur Appui-tête Soutien Lombaire Dossier Règalable - Noir",59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-rattantree-ergonomique-siegee/f-117200101-rat1690274332499.html#mpos=0|mp
"Chaise de Bureau Ergonomique BIGZZIA, Fauteuil de Bureau, Hauteur Ajustable,50 x 50 x (92-102)cm, Poids Max 150kg, Rose",49.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique-bigzzia-fauteuil-de/f-117200101-big1688098055998.html#mpos=0|mp
"Chaise de Bureau Ergonomique BIGZZIA, Fauteuil de Bureau, Hauteur Ajustable, 50 x 50 x (92-102)cm, Poids Max 150kg, Gris",49.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique-bigzzia-fauteuil-de/f-117200101-big1688098719492.html#mpos=0|mp
"Chaise de Bureau Ergonomique BIGZZIA, Fauteuil de Bureau, Hauteur Ajustable, 50 x 50 x (92-102)cm, Poids Max 150kg, Blanc",49.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique-bigzzia-fauteuil-de/f-117200101-big8712962780747.html#mpos=0|mp
Chaise de bureau ergonomique - Rattantree Fauteuil de bureau - Hauteur réglable - Pivotante Double Rembourrage Epais - Gris foncé,59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique/f-117200101-aaakf46555.html#mpos=0|mp
"Chaise Gaming Massante, Fauteuil Gamer avec Soutien Lombaire Massage, Appui-tête, Hauteur Réglable, Dossier Inclinable à 135° -",103.0,https://www.cdiscount.com/informatique/gaming/chaise-gaming-massante/f-107140313-aaang21861.html#mpos=0|mp
"HLONONE Chaise Gaming Ergonomique, Siège de Bureau réglable, Chaise Gamer avec Coussin Lombaire Massant et Repose-Pieds, Noir",99.99,https://www.cdiscount.com/informatique/gaming/hlonone-chaise-gaming/f-107140313-aaanp90080.html?idOffre=4193438506#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd6a39616c815cf0beedb40c4440889d6c01a130c6b82c32bd814df97c9ca4111c02f8e8b86706313c288daed1a1e35895de6cb495e1dee29d3e0875d3182f5612b5bed365efebdfa48d8911d9246c4182a9ddd4b5da7cbd715d8a7830878567367
Fauteuil de Bureau Vinsetto Chaise de Bureau réglable Tissu Maille Polyester dossier ergonomique inclinable pivotant Gris,79.9,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-vinsetto/f-117200101-aaacl17271.html?idOffre=3616167876#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd65645b816c86d124de85f689fa3790ae646a7c1f9531331a1fb842080b61ff628781bf8f811fb02d18b0791c778678373bee3d0b394f49e2ea815bb15885c58234bfccf94ae1d79ffdb33c52ba64640cc3966d721e66911e707d796917cc5b8a5
"Fauteuil de bureau avec accoudoirs BIGZZIA - à Roulettes - avec appui-tête et support lombaire - Hauteur Réglable, Blanc",66.66,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-avec-accoudoirs-bigzzia-a-rou/f-117200101-big1689747468058.html#mpos=0|mp
"SIHOO Chaise de bureau, chaise de bureau ergonomique, fauteuil à dossier haut respirant avec accoudoirs 3D et soutien lombaire Noir",209.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/sihoo-chaise-de-bureau-chaise-de-bureau-ergonomiq/f-117200101-sih0799947518227.html#mpos=0|mp
Chaise de bureau ergonomique - Rattantree Fauteuil de bureau Avec Repose-pieds - Siège Pivotant Hauteur réglable - Gris,69.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique-rattantree-fauteuil/f-117200101-aaabp66266.html#mpos=0|mp
"Chaise de Bureau Réglable Fauteuil de Bureau avec Appui-tête, Accoudoir et Soutien Lombaire Ajustable Charge 150kg",99.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/roulette-pour-fauteuil-de-bureau-universelles-diam/f-117200101-auc1685011739357.html#mpos=0|mp
"Frixovel Chaise Gaming, Siège de Bureau réglable, Fauteuil Gaming avec Repose-Pieds télescopique (Noir et Rouge)",59.99,https://www.cdiscount.com/informatique/gaming/frixovel-chaise-gaming-siege-de-bureau-reglable/f-107140313-fri1715781198584.html#mpos=0|mp
"Chaise Gaming Massante Ergonomique avec Support Lombaire Massage, Appui-tête et Repose-pied, Hauteur Réglable Inclinable 90 °-135 °",103.0,https://www.cdiscount.com/informatique/gaming/chaise-gaming-massante/f-107140313-aaabx48520.html#mpos=0|mp
Chaise de Bureau - Naspaluro Ergonomique Siège - Fauteuil avec accoudoir rabattable à 90° - Support lombaire - Réglable en hauteur,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-naspaluro-ergonomique-siege-f/f-117200101-nas8712962306718.html#mpos=0|mp
Chaise de bureau ergonomique JOGO noir et gris assise pivotante et réglable en hauteur 99 cm,49.95,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique/f-117200101-aaapi41833.html#mpos=0|mp
"FLEXISPOT Foldex Chaise de Bureau Ergonomique, Chaise Pliante avec Support Lombaire, Appui-Tête 2D, Chaises avec Repose-Pieds, Noir",219.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/flexispot-chaise-de-bureau/f-117200101-aaama94107.html?idOffre=4178092113#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd6076eee8ab04a28031eba41be2e5f85ed213f625c8fb53dfdcbbcde58508e3981a1c2458bede94179cd334e897ef6aabc81457c38281df56a7b74b16400efc8b74bfad2291dddee4c7de23f13b019688d6bdf9ae7c82f797f2293b57e49e77268
Chaise de Bureau Yaheetech - Noir - Maille - Ergonomique - Inclinable - Hauteur Réglable,69.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/yaheetech-chaise-de-bureau-fauteuil-ordinateur-tis/f-117200101-auc4059852383614.html?idOffre=440270635#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd61375deb4a73dff6ab1aae121bbb5f14db5ed5af47afedbcf50f8fa85518d829898061b50f894dfaee2f7ccb109efe0f46387a6dd00f41c33a3a87886e23a910d831ab0b45e6642416ceeb3567e5eef36f86bbad25d66c55bce745babe493b836
Chaise de bureau à roulette 360° | Fauteuil Ergonomique | Hauteur & dossier Ajustable/accoudoirs réglables | Charge max 150kg |Gris,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-a-roulette-360deg-fauteuil-ergo/f-117200101-nas1694499181767.html#mpos=0|mp
"Fauteuil de bureau, avec 2D Accoudoirs et Appui-tête, Soutien Lombaire Dossier Règalable, Chaise Ergonomique, Blanc",59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-avec-2d-accoudoirs-et-appui-te/f-117200101-big1688099224892.html#mpos=0|mp
Fauteuil de Bureau Vinsetto Chaise de Bureau réglable Tissu Maille Polyester dossier ergonomique inclinable pivotant Noir,88.9,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-vinsetto/f-117200101-aaacl17273.html#mpos=0|mp
"Chaise de Bureau, Dossier Ergonomique, Réglable en Hauteur, Accoudoirs Rabattables, Pivotantant avec Appui-tête, Noir d'Encre",59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-dossier-ergonomique-reglable-en/f-117200101-son1722506508734.html#mpos=0|mp
Fauteuil de bureau avec accoudoirs BIGZZIA - à Roulettes - avec appui-tête et support lombaire - Hauteur Réglable - Gris,66.66,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-avec-accoudoirs-bigzzia-a-rou/f-117200101-big1700479100496.html#mpos=0|mp
Chaise de bureau à roulette 360° | Fauteuil de bureau Ergonomique | Hauteur & dossier Ajustable / accoudoirs réglables | Charge max,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-a-roulette-360deg-fauteuil-de-b/f-117200101-big1692238925500.html#mpos=0|mp
"SIHOO Doro S100 Chaise de Bureau Ergonomique, avec Un Soutien Lombaire Dynamique Double, Dossier réglable sur 5 Niveaux, Blanc",319.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/sihoo-doro-s100-chaise-de/f-117200101-aaabb07965.html#mpos=0|mp
Chaise de bureau à roulette 360° | Fauteuil Ergonomique | Hauteur & dossier Ajustable/accoudoirs réglables | Charge max 150kg |Rose,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-a-roulette-360deg-fauteuil-ergo/f-117200101-nas1694499766658.html#mpos=0|mp
Chaise Gaming Bureau Ergonomique Accoudoirs Inclinables - Réglable en Hauteur jusqu'à 150Kg,145.99,https://www.cdiscount.com/informatique/gaming/gtplayer-chaise-gaming-bureau-ergonomique-fauteuil/f-107140313-gtp6972961879749.html?idOffre=2489591105#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd6a4fc5b726c9e7895ac73a501ec0d8ea5e044158bfd1f5c1cda84642576e7651188754aff0fadedcc7441770e959e003bdeae4a401ea360f1b6045917fee3725eed5b72013df2f533c4bf98f056594af7c8e3f6154161d74e382d136281c85066
"Chaise de Bureau, Dossier Ergonomique, Réglable en Hauteur, Accoudoirs Rabattables, Pivotantant avec Appui-tête, Noir d'Encre",59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-dossier-ergonomique-reglable-en/f-117200101-son1722506508734.html?idOffre=3984367714#mpos=0|mp&sw=2b990063f7a046863eac0486a679f6636f09218c949f30b3a116f752282a3dd6e3fb32e5116badb085a1ec3bcb7e162d1225f899c62e9a365066f2179730d42195d4c1943173efae0682a6c4a93c55179494c78b0ba7b899340f016fbb34e5d90ab37a62b5c1a847f9f67f73892b4ee627f4960b196301b7fe44946de05551a3
"SIHOO Doro C300 Chaise de Bureau Ergonomique avec Soutien Lombaire Dynamique,Accoudoirs et Dossier Réglables 3D Noir",265.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/sihoo-doro-c300-chaise-de-bureau-ergonomique-avec/f-117200101-sih1693208312266.html#mpos=0|mp
Chaise de Gaming - Rouge - Tissu respirant - Ergonomique - Rembourrage à ressorts intégré,159.99,https://www.cdiscount.com/informatique/gaming/gtplayer-chaise-de-gaming-respirante-ergonomiq/f-107140313-gtp1723614632981.html#mpos=0|mp
"Fauteuil de bureau, avec 2D Accoudoirs et Appui-tête, Soutien Lombaire Dossier Règalable, Chaise Ergonomique, Rose",59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-avec-2d-accoudoirs-et-appui-te/f-117200101-big1700478926088.html#mpos=0|mp
"HLONONE Chaise Gaming Ergonomique, Siège de Bureau réglable, Chaise Gamer avec Coussin Lombaire Massant et Repose-Pieds, Noir",99.99,https://www.cdiscount.com/informatique/gaming/hlonone-chaise-gaming/f-107140313-aaanp90080.html#mpos=0|mp
"Fauteuil de bureau ergonomique en lin, Siège Ergonomique à roulette 360° , haut dossier et réglable en hauteur, Gris",59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-de-bureau-ergonomique-en-lin-siege-ergon/f-117200101-big1700729664194.html#mpos=0|mp
"SIHOOChaise de Bureau Ergonomique, Support Lombaire, Appui-Tête et Accoudoirs Réglables, Chaise de Bureau en Maille Respirante,",169.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/sihoochaise-de-bureau-ergonomique-support-lombair/f-117200101-sih0799947518197.html#mpos=0|mp
"Chaise de Bureau Ergonomique - Réglable en Hauteur, Mécanisme d’Inclinaison, siège et Dossier en Toile Respirante - Gris",65.0,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique/f-117200101-aaabx48521.html#mpos=0|mp
Chaise de Bureau - Rattantree Ergonomique Siège - Fauteuil avec accoudoir rabattable à 90° - Support lombaire - Réglable en hauteur,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-rattantree-ergonomique-siege/f-117200101-rat1689768543954.html#mpos=0|mp
Chaise de bureau ergonomique - Rattantree Fauteuil de bureau - Hauteur réglable - Pivotante Double Rembourrage Epais - Noir,55.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique-rattantree-fauteuil/f-117200101-rat1695633405555.html#mpos=0|mp
Chaise de Bureau - Naspaluro Ergonomique Siège - Fauteuil avec accoudoir rabattable à 90° - Support lombaire - Réglable en hauteur,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-naspaluro-ergonomique-siege-f/f-117200101-nas8712962710942.html#mpos=0|mp
"Chaise de Bureau - Rattantree Ergonomique Fauteuil avec 2D Accoudoirs, Hauteur Appui-tête Soutien Lombaire Dossier Règalable Gris",49.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-rattantree-ergonomique-fauteuil/f-117200101-rat1697012218062.html#mpos=0|mp
Chaise de Bureau - Rattantree Ergonomique Fauteuil - avec accoudoir rabattable à 90° - Support lombaire - Réglable en hauteur Blanc,45.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-rattantree-ergonomique-fauteuil/f-117200101-rat1690275128574.html#mpos=0|mp
Chaise de bureau ergonomique - Rattantree Fauteuil de bureau - Hauteur réglable - Pivotante Double Rembourrage Epais - Gris,59.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique/f-117200101-aaakf46374.html#mpos=0|mp
"FurnitureR Chaise de Bureau Ergonomique en Hauteur réglable et pivotante avec Assise en Tissu sans accoudoir, Rose Pale",38.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/furniturer-chaise-de-bureau-ergonomique-en-hauteur/f-117200101-aaaav35932.html#mpos=0|mp
FurnitureR Chaise de Bureau pivotante réglable Siège en Tissu Chaise de Bureau Ergonomique sans accoudoir Bleu,39.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/furniturer-chaise-de-bureau-pivotante-reglable-sie/f-117200101-fur0787894516847.html#mpos=0|mp
"Daccormax Chaise de Bureau-Chaise Bureau Ergonomique-Inclinable de 90 à 130°-Réglables Appuie-tête,Soutien Lombaire et Accoudoirs",99.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/daccormax-chaise-de/f-117200101-aaabk77121.html#mpos=0|mp
Chaise de Bureau Yaheetech - Noir - Maille - Ergonomique - Inclinable - Hauteur Réglable,69.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/yaheetech-chaise-de-bureau-fauteuil-ordinateur-tis/f-117200101-auc4059852383614.html#mpos=0|mp
Chaise Ergonomique à Genoux Tabouret à Bascule Orthopédique Posture Bureau,89.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-ergonomique-a-genoux-tabouret-a-bascule-ort/f-117200101-mon1708531777760.html#mpos=0|mp
"FurnitureR Chaise de bureau Adolescents Pivotante Réglable avec Siège en Tissu Ergonomique, Violet",37.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/furniturer-chaise-de-bureau-adolescents-pivotante/f-117200101-fur0787894535473.html#mpos=0|mp
"FurnitureR Chaise de Bureau Ergonomique en Hauteur réglable et pivotante avec Assise en Tissu sans accoudoir, Rose",39.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/furniturer-chaise-de-bureau-ergonomique-en-hauteur/f-117200101-fur0787894535466.html#mpos=0|mp
"Chaise Ergonomique Cdiscount - Modèle Confort Plus - Soulagement du Dos - Noir, Réglable 22,4"" à 30,4""",110.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-ergonomique-cdiscount/f-117200101-aaamw47946.html#mpos=0|mp
Desktronic  SitPro Chaise de Bureau Ergonomique réglable Chaise de Bureau avec Support Lombaire - Aucune Douleur au Dos Gris,339.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/desktronic--sitpro-chaise-de/f-117200101-aaaon57216.html#mpos=0|mp
"SIHOO Chaise de bureau, chaise de bureau ergonomique, fauteuil à dossier haut respirant avec accoudoirs 3D et soutien lombaire",209.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/sihoo-chaise-de-bureau/f-117200101-aaaap08335.html#mpos=0|mp
"Chaise Ergonomique NEWTRAL MagicH-BP avec Repose-Pieds, Dossier à Suivi Automatique, Support Adaptatif du Bas du Dos",289.0,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-ergonomique-newtral-magich-bp-avec-repose-p/f-117200101-new1703065945108.html?idOffre=4047925279#mpos=0|mp
"FurnitureR Chaise de bureau Adolescents Pivotante Réglable avec Siège en Tissu Ergonomique, Turquoise",37.99,https://www.cdiscount.com/maison/fauteuil-pouf-poire/furniturer-chaise-de-bureau-adolescents-pivotante/f-117200101-fur0787894535480.html#mpos=0|mp
"Chaise de bureau ergonomique JOGO rouge assise pivotante et réglable en hauteur 99 cm, roulettes adaptées à la moquette",44.95,https://www.cdiscount.com/maison/fauteuil-pouf-poire/chaise-de-bureau-ergonomique/f-117200101-aaapi43833.html#mpos=0|mp
"Durrafy Chaise de Bureau Ergonomique, Fauteuil de Bureau avec Soutien Lombaire en éponge & Appui-tête, Réglage en Hauteur 150KG",82.11,https://www.cdiscount.com/maison/fauteuil-pouf-poire/durrafy-chaise-de-bureau/f-117200101-aaahp58214.html#mpos=0|mp
